iteration,total_env_steps,mode,timestamp,success_once,return,episode_len,reward,success_at_end
1,0,eval,2026-07-10 23:29:57,0.0,0.0749,90.0,0.0008,0.0
2,23040,train,2026-07-10 23:30:41,0.0,0.1517,90.0,0.0017,0.0
3,46080,train,2026-07-10 23:31:26,0.0,0.4496,90.0,0.005,0.0
5,69120,train,2026-07-10 23:32:34,0.0,1.3081,90.0,0.0145,0.0
6,92160,train,2026-07-10 23:33:20,0.0078,2.3165,90.0,0.0257,0.0
8,115200,train,2026-07-10 23:34:29,0.0,2.7502,90.0,0.0306,0.0
9,138240,train,2026-07-10 23:35:15,0.0156,3.6136,90.0,0.0402,0.0
11,161280,train,2026-07-10 23:36:24,0.0195,4.4484,90.0,0.0494,0.0
12,184320,train,2026-07-10 23:37:11,0.0195,4.8381,90.0,0.0538,0.0
14,207360,train,2026-07-10 23:38:19,0.0195,5.2586,90.0,0.0584,0.0
15,230400,train,2026-07-10 23:39:06,0.0039,4.2448,90.0,0.0472,0.0
17,253440,train,2026-07-10 23:40:15,0.0195,5.5839,90.0,0.062,0.0
18,276480,train,2026-07-10 23:41:01,0.0078,4.8413,90.0,0.0538,0.0
20,299520,train,2026-07-10 23:42:10,0.0117,5.1479,90.0,0.0572,0.0
21,322560,train,2026-07-10 23:42:57,0.0117,5.441,90.0,0.0605,0.0
23,345600,train,2026-07-10 23:44:06,0.0039,5.5453,90.0,0.0616,0.0
24,368640,train,2026-07-10 23:44:53,0.0117,5.3012,90.0,0.0589,0.0
25,368640,eval,2026-07-10 23:46:53,0.1016,11.1564,90.0,0.124,0.0859
26,391680,train,2026-07-10 23:47:39,0.0117,6.0202,90.0,0.0669,0.0
27,414720,train,2026-07-10 23:48:27,0.0156,6.0888,90.0,0.0677,0.0
29,437760,train,2026-07-10 23:49:35,0.0039,6.4791,90.0,0.072,0.0
30,460800,train,2026-07-10 23:50:22,0.0312,7.4122,90.0,0.0824,0.0
32,483840,train,2026-07-10 23:51:31,0.0117,6.5649,90.0,0.0729,0.0
33,506880,train,2026-07-10 23:52:17,0.0156,6.5021,90.0,0.0722,0.0
35,529920,train,2026-07-10 23:53:26,0.0078,6.4985,90.0,0.0722,0.0
36,552960,train,2026-07-10 23:54:13,0.0156,7.1004,90.0,0.0789,0.0
38,576000,train,2026-07-10 23:55:21,0.0391,7.1967,90.0,0.08,0.0
39,599040,train,2026-07-10 23:56:08,0.0156,5.8638,90.0,0.0652,0.0
41,622080,train,2026-07-10 23:57:16,0.0156,6.3536,90.0,0.0706,0.0
42,645120,train,2026-07-10 23:58:03,0.0,6.7289,90.0,0.0748,0.0
44,668160,train,2026-07-10 23:59:11,0.0078,6.6856,90.0,0.0743,0.0
45,691200,train,2026-07-10 23:59:58,0.0078,6.6439,90.0,0.0738,0.0
47,714240,train,2026-07-11 00:01:06,0.0117,6.0891,90.0,0.0677,0.0
48,737280,train,2026-07-11 00:01:53,0.0234,7.5129,90.0,0.0835,0.0
49,737280,eval,2026-07-11 00:03:53,0.0,8.8904,90.0,0.0988,0.0
50,760320,train,2026-07-11 00:04:39,0.0039,5.6751,90.0,0.0631,0.0
51,783360,train,2026-07-11 00:05:26,0.0156,6.3216,90.0,0.0702,0.0
53,806400,train,2026-07-11 00:06:34,0.0078,5.9126,90.0,0.0657,0.0
54,829440,train,2026-07-11 00:07:21,0.0078,7.2494,90.0,0.0805,0.0
56,852480,train,2026-07-11 00:08:29,0.0078,7.3133,90.0,0.0813,0.0
57,875520,train,2026-07-11 00:09:16,0.0078,6.6507,90.0,0.0739,0.0
59,898560,train,2026-07-11 00:10:24,0.0078,6.3076,90.0,0.0701,0.0
60,921600,train,2026-07-11 00:11:11,0.0234,6.5529,90.0,0.0728,0.0
62,944640,train,2026-07-11 00:12:20,0.0078,8.2045,90.0,0.0912,0.0
63,967680,train,2026-07-11 00:13:06,0.0195,7.8929,90.0,0.0877,0.0
65,990720,train,2026-07-11 00:14:15,0.0234,6.1826,90.0,0.0687,0.0039
66,1013760,train,2026-07-11 00:15:02,0.0195,7.2879,90.0,0.081,0.0
68,1036800,train,2026-07-11 00:16:10,0.0156,7.811,90.0,0.0868,0.0
69,1059840,train,2026-07-11 00:16:57,0.0117,6.931,90.0,0.077,0.0
71,1082880,train,2026-07-11 00:18:05,0.0156,6.5581,90.0,0.0729,0.0
72,1105920,train,2026-07-11 00:18:52,0.0156,8.2667,90.0,0.0919,0.0
73,1105920,eval,2026-07-11 00:20:51,0.1797,15.5697,90.0,0.173,0.1016
74,1128960,train,2026-07-11 00:21:38,0.0234,6.6461,90.0,0.0738,0.0039
75,1152000,train,2026-07-11 00:22:25,0.0391,7.7938,90.0,0.0866,0.0
77,1175040,train,2026-07-11 00:23:33,0.0117,7.0213,90.0,0.078,0.0
78,1198080,train,2026-07-11 00:24:20,0.0195,8.5192,90.0,0.0947,0.0
80,1221120,train,2026-07-11 00:25:29,0.0078,6.7047,90.0,0.0745,0.0039
81,1244160,train,2026-07-11 00:26:15,0.0508,8.2032,90.0,0.0911,0.0
83,1267200,train,2026-07-11 00:27:24,0.0312,8.2932,90.0,0.0921,0.0
84,1290240,train,2026-07-11 00:28:11,0.0117,7.5778,90.0,0.0842,0.0
86,1313280,train,2026-07-11 00:29:19,0.0312,7.7815,90.0,0.0865,0.0
87,1336320,train,2026-07-11 00:30:06,0.0078,7.9562,90.0,0.0884,0.0
89,1359360,train,2026-07-11 00:31:15,0.0117,6.6957,90.0,0.0744,0.0
90,1382400,train,2026-07-11 00:32:02,0.0156,7.8021,90.0,0.0867,0.0
92,1405440,train,2026-07-11 00:33:10,0.0156,7.2753,90.0,0.0808,0.0
93,1428480,train,2026-07-11 00:33:57,0.0078,8.9347,90.0,0.0993,0.0
95,1451520,train,2026-07-11 00:35:06,0.0234,7.9572,90.0,0.0884,0.0
96,1474560,train,2026-07-11 00:35:52,0.0234,8.9089,90.0,0.099,0.0
97,1474560,eval,2026-07-11 00:37:52,0.0156,9.8057,90.0,0.109,0.0078
98,1497600,train,2026-07-11 00:38:38,0.0234,8.6903,90.0,0.0966,0.0
99,1520640,train,2026-07-11 00:39:25,0.0234,8.3853,90.0,0.0932,0.0
101,1543680,train,2026-07-11 00:40:34,0.0273,7.9993,90.0,0.0889,0.0
102,1566720,train,2026-07-11 00:41:21,0.0312,9.4186,90.0,0.1047,0.0
104,1589760,train,2026-07-11 00:42:29,0.0156,7.6156,90.0,0.0846,0.0
105,1612800,train,2026-07-11 00:43:16,0.0273,7.306,90.0,0.0812,0.0
107,1635840,train,2026-07-11 00:44:24,0.0312,9.3087,90.0,0.1034,0.0039
108,1658880,train,2026-07-11 00:45:11,0.0352,9.1388,90.0,0.1015,0.0
110,1681920,train,2026-07-11 00:46:21,0.0234,7.6579,90.0,0.0851,0.0
111,1704960,train,2026-07-11 00:47:08,0.0547,8.255,90.0,0.0917,0.0039
113,1728000,train,2026-07-11 00:48:16,0.0391,9.0793,90.0,0.1009,0.0
114,1751040,train,2026-07-11 00:49:03,0.0391,7.7763,90.0,0.0864,0.0
116,1774080,train,2026-07-11 00:50:12,0.0352,8.3999,90.0,0.0933,0.0
117,1797120,train,2026-07-11 00:50:59,0.0352,8.6112,90.0,0.0957,0.0
119,1820160,train,2026-07-11 00:52:07,0.0234,7.7925,90.0,0.0866,0.0
120,1843200,train,2026-07-11 00:52:54,0.0312,8.9252,90.0,0.0992,0.0039
121,1843200,eval,2026-07-11 00:54:57,0.0,8.0858,90.0,0.0898,0.0
122,1866240,train,2026-07-11 00:55:43,0.0273,7.4133,90.0,0.0824,0.0
123,1889280,train,2026-07-11 00:56:30,0.0352,9.4301,90.0,0.1048,0.0
125,1912320,train,2026-07-11 00:57:38,0.043,8.6658,90.0,0.0963,0.0
126,1935360,train,2026-07-11 00:58:25,0.0352,9.9704,90.0,0.1108,0.0039
128,1958400,train,2026-07-11 00:59:34,0.0195,10.5525,90.0,0.1173,0.0
129,1981440,train,2026-07-11 01:00:20,0.0391,8.8679,90.0,0.0985,0.0
131,2004480,train,2026-07-11 01:01:29,0.0547,9.9815,90.0,0.1109,0.0
132,2027520,train,2026-07-11 01:02:16,0.0547,9.277,90.0,0.1031,0.0039
134,2050560,train,2026-07-11 01:03:24,0.0352,10.0002,90.0,0.1111,0.0
135,2073600,train,2026-07-11 01:04:11,0.0312,9.1306,90.0,0.1015,0.0
137,2096640,train,2026-07-11 01:05:19,0.0391,9.6012,90.0,0.1067,0.0
138,2119680,train,2026-07-11 01:06:06,0.0273,7.9259,90.0,0.0881,0.0
140,2142720,train,2026-07-11 01:07:14,0.0469,9.2799,90.0,0.1031,0.0
141,2165760,train,2026-07-11 01:08:01,0.0195,9.9608,90.0,0.1107,0.0
143,2188800,train,2026-07-11 01:09:09,0.0352,8.1233,90.0,0.0903,0.0
144,2211840,train,2026-07-11 01:09:56,0.0312,9.1807,90.0,0.102,0.0
